time,pos1,vel1,acc1,jerk1,tau1,pos2,vel2,acc2,jerk2,tau2
1.019318956471226656e+01,3.141593986234577862e+00,2.262844912307328322e-05,5.649525176236828430e-05,-3.498173301258280837e-04,0.000000000000000000e+00,1.515413333825184906e-06,-9.220468200006768039e-05,-2.247839297706195373e-04,1.270504071548374204e-03,-7.586234374365955358e-07
1.019418968142779924e+01,3.141594008836546603e+00,2.268477646933853126e-05,5.614674382364511391e-05,-3.471172042350658478e-04,0.000000000000000000e+00,1.423273381508653550e-06,-9.242885824040213019e-05,-2.235177022541878604e-04,1.261655418971219678e-03,-6.610246053136879595e-07
1.019518979814333193e+01,3.141594031500474671e+00,2.274075661736687590e-05,5.580093632595935378e-05,-3.444170783443036661e-04,0.000000000000000000e+00,1.330890854878846766e-06,-9.265177253079083443e-05,-2.222603244231085521e-04,1.252806766394064936e-03,-5.634257731907820773e-07
1.019618991485886639e+01,3.141594054226039212e+00,2.279639226791463970e-05,5.545782926931037374e-05,-3.417169524535366054e-04,0.000000000000000000e+00,1.238266933812425168e-06,-9.287343372195246724e-05,-2.210117962773793356e-04,1.243958113816894581e-03,-4.658269410677017062e-07
1.019719003157439907e+01,3.141594077012918707e+00,2.285168612173783689e-05,5.511742265369940028e-05,-3.390168265627744237e-04,0.000000000000000000e+00,1.145402798186540860e-06,-9.309385066460446946e-05,-2.197721178170047374e-04,1.235109461239739838e-03,-3.682281089447941299e-07
1.019819014828993176e+01,3.141594099860790745e+00,2.290664087959279341e-05,5.477971647912582354e-05,-3.363167006720121878e-04,0.000000000000000000e+00,1.052299627877854878e-06,-9.331303220946548811e-05,-2.185412890419824808e-04,1.226260808662585095e-03,-2.706292768218882477e-07
1.019919026500546444e+01,3.141594122769332476e+00,2.296125924223574031e-05,5.444471074558964352e-05,-3.336165747812500060e-04,0.000000000000000000e+00,9.589586027631923720e-07,-9.353098720725377718e-05,-2.173193099523125656e-04,1.217412156085430353e-03,-1.730304446989806713e-07
1.020019038172099712e+01,3.141594145738222821e+00,2.301554391042288496e-05,5.411240545309084667e-05,-3.309164488904877701e-04,0.000000000000000000e+00,8.653809027193772209e-07,-9.374772450868757714e-05,-2.161061805479950191e-04,1.208563503508275827e-03,-7.543161257607478910e-08
1.020119049843653158e+01,3.141594168767138928e+00,2.306949758491054652e-05,5.378280060162887055e-05,-3.282163229997207637e-04,0.000000000000000000e+00,7.715677076230667555e-07,-9.396325296448552143e-05,-2.149019008290276999e-04,1.199714850931105472e-03,2.216721954700558194e-08
1.020219061515206427e+01,3.141594191855759721e+00,2.312312296645475276e-05,5.345589619120487391e-05,-3.255161971089585277e-04,0.000000000000000000e+00,6.775201973514191149e-07,-9.417758142536509158e-05,-2.137064707954148906e-04,1.190866198353950729e-03,1.197660516699131583e-07
1.020319073186759695e+01,3.141594215003761903e+00,2.317642275581182623e-05,5.313169222181827399e-05,-3.228160712181963460e-04,0.000000000000000000e+00,5.832395517810920536e-07,-9.439071874204493459e-05,-2.125198904471543957e-04,1.182017545776796203e-03,2.173648837928190405e-07
1.020419084858312964e+01,3.141594238210823065e+00,2.322939965373798445e-05,5.281018869346905045e-05,-3.201159453274341100e-04,0.000000000000000000e+00,4.887269507889105093e-07,-9.460267376524325025e-05,-2.113421597842462965e-04,1.173168893199641460e-03,3.149637159157266168e-07
1.020519096529866232e+01,3.141594261476622574e+00,2.328205636098944832e-05,5.249138560615723042e-05,-3.174158194366718741e-04,0.000000000000000000e+00,3.939835742516986784e-07,-9.481345534567834678e-05,-2.101732788066905660e-04,1.164320240622486718e-03,4.125625480386341931e-07
1.020619108201419500e+01,3.141594284800836689e+00,2.333439557832243537e-05,5.217528295988281388e-05,-3.147156935459096924e-04,0.000000000000000000e+00,2.990106020462822396e-07,-9.502307233406843750e-05,-2.090132475144871227e-04,1.155471588045332192e-03,5.101613801615400754e-07
1.020719119872972946e+01,3.141594308183144779e+00,2.338642000649326474e-05,5.186188075464522485e-05,-3.120155676551426859e-04,0.000000000000000000e+00,2.038092140493136535e-07,-9.523153358113214235e-05,-2.078620659076340152e-04,1.146622935468161837e-03,6.077602122846204464e-07
1.020819131544526215e+01,3.141594331623223102e+00,2.343813234625797100e-05,5.155117899044560175e-05,-3.093154417643804500e-04,0.000000000000000000e+00,1.083805901379587885e-07,-9.543884793758699702e-05,-2.067197339861353634e-04,1.137774282891007094e-03,7.053590444075280227e-07
1.020919143216079483e+01,3.141594355120751025e+00,2.348953529837286315e-05,5.124317766728336859e-05,-3.066153158736182141e-04,0.000000000000000000e+00,1.272591018887068730e-08,-9.564502425415156723e-05,-2.055862517499889989e-04,1.128925630313852351e-03,8.029578765304339050e-07
1.021019154887632752e+01,3.141594378675405252e+00,2.354063156359416885e-05,5.093787678515852537e-05,-3.039151899828560323e-04,0.000000000000000000e+00,-8.315364592112481240e-08,-9.585007138154414763e-05,-2.044616191991950301e-04,1.120076977736697826e-03,9.005567086533414813e-07
1.021119166559186020e+01,3.141594402286863819e+00,2.359142384267810225e-05,5.063527634407107887e-05,-3.012150640920937964e-04,0.000000000000000000e+00,-1.792568983152037259e-07,-9.605399817048297867e-05,-2.033458363337534570e-04,1.111228325159543083e-03,9.981555407762473636e-07
1.021219178230739288e+01,3.141594425954805647e+00,2.364191483638088763e-05,5.033537634402102231e-05,-2.985149382013315604e-04,0.000000000000000000e+00,-2.755826671165406392e-07,-9.625681347168628724e-05,-2.022389031536641442e-04,1.102379672582388340e-03,1.095754372899154940e-06
1.021319189902292734e+01,3.141594449678907441e+00,2.369210724545883060e-05,5.003817678500784071e-05,-2.958148123105645540e-04,0.000000000000000000e+00,-3.721297724484842035e-07,-9.645852613587270680e-05,-2.011408196589253026e-04,1.093531020005217985e-03,1.193353205022235311e-06
1.021419201573846003e+01,3.141594473458847236e+00,2.374200377066797927e-05,4.974367766703257081e-05,-2.931146864198023723e-04,0.000000000000000000e+00,-4.688970344338664858e-07,-9.665914501375974597e-05,-2.000515858495407811e-04,1.084682367428063243e-03,1.290952037145141193e-06
1.021519213245399271e+01,3.141594497294303068e+00,2.379160711276464603e-05,4.945187899009469764e-05,-2.904145605290401363e-04,0.000000000000000000e+00,-5.658832731960328021e-07,-9.685867895606602466e-05,-1.989712017255085199e-04,1.075833714850908717e-03,1.388550869268048769e-06
1.021619224916952540e+01,3.141594521184953415e+00,2.384091997250503822e-05,4.916278075419422796e-05,-2.877144346382779004e-04,0.000000000000000000e+00,-6.630873088581608088e-07,-9.705713681350978332e-05,-1.978996672868287086e-04,1.066985062273753974e-03,1.486149701390954652e-06
1.021719236588505808e+01,3.141594545130474980e+00,2.388994505064539369e-05,4.887638295933114144e-05,-2.850143087475157187e-04,0.000000000000000000e+00,-7.605079615434245095e-07,-9.725452743680924883e-05,-1.968369825335011846e-04,1.058136409696599448e-03,1.583748533513862228e-06
1.021819248260059076e+01,3.141594569130546244e+00,2.393868504794192318e-05,4.859268560550546520e-05,-2.823141828567534827e-04,0.000000000000000000e+00,-8.581440513750004490e-07,-9.745085967668272941e-05,-1.957831474655260834e-04,1.049287757119444706e-03,1.681347365636768110e-06
1.021919259931612523e+01,3.141594593184844797e+00,2.398714266515093231e-05,4.831168869271667068e-05,-2.796140569659864763e-04,0.000000000000000000e+00,-9.559943984762371196e-07,-9.764614238384876365e-05,-1.947381620829014806e-04,1.040439104542274350e-03,1.778946197759848481e-06
1.022019271603165791e+01,3.141594617293049119e+00,2.403532060302847594e-05,4.803339222096578110e-05,-2.769139310752242403e-04,0.000000000000000000e+00,-1.054057822969963147e-06,-9.784038440902492794e-05,-1.937020263856310625e-04,1.031590451965119608e-03,1.876545029882756058e-06
1.022119283274719059e+01,3.141594641454836356e+00,2.408322156233085970e-05,4.775779619025228147e-05,-2.742138051844620586e-04,0.000000000000000000e+00,-1.152333144979527448e-06,-9.803359460292982862e-05,-1.926747403737129858e-04,1.022741799387964865e-03,1.974143862005661940e-06
1.022219294946272328e+01,3.141594665669884545e+00,2.413084824381429771e-05,4.748490060057617855e-05,-2.715136792936998227e-04,0.000000000000000000e+00,-1.250819184628105296e-06,-9.822578181628170615e-05,-1.916563040471472778e-04,1.013893146810810339e-03,2.071742694128569516e-06
1.022319306617825596e+01,3.141594689937871721e+00,2.417820334823502103e-05,4.721470545193745202e-05,-2.688135534029375867e-04,0.000000000000000000e+00,-1.349514762038872812e-06,-9.841695489979877386e-05,-1.906467174059339113e-04,1.005044494233655597e-03,2.169341526251475398e-06
1.022419318289379042e+01,3.141594714258475474e+00,2.422528957634932173e-05,4.694721074433567498e-05,-2.661134275121705803e-04,0.000000000000000000e+00,-1.448418697335180182e-06,-9.860712270419966523e-05,-1.896459804500711787e-04,9.961958416564852415e-04,2.266940358374555770e-06
1.022519329960932311e+01,3.141594738631374284e+00,2.427210962891326824e-05,4.668241647777174189e-05,-2.634133016214083986e-04,0.000000000000000000e+00,-1.547529810639852434e-06,-9.879629408020194307e-05,-1.886540931795625494e-04,9.873471890793304988e-04,2.364539190497463346e-06
1.022619341632485579e+01,3.141594763056245743e+00,2.431866620668315601e-05,4.642032265224521907e-05,-2.607131757306461626e-04,0.000000000000000000e+00,-1.646846922076240811e-06,-9.898447787852417308e-05,-1.876710555944062346e-04,9.784985365021759730e-04,2.462138022620369228e-06
1.022719353304038847e+01,3.141594787532766997e+00,2.436496201041520255e-05,4.616092926775608620e-05,-2.580130498398839267e-04,0.000000000000000000e+00,-1.746368851767518895e-06,-9.917168294988460927e-05,-1.866968676946023425e-04,9.696498839250212304e-04,2.559736854743276804e-06
1.022819364975592116e+01,3.141594812060616082e+00,2.441099974086563892e-05,4.590423632430435004e-05,-2.553129239491217450e-04,0.000000000000000000e+00,-1.846094419836865135e-06,-9.935791814500150563e-05,-1.857315294801508191e-04,9.608012313478664877e-04,2.657335686866184381e-06
1.022919376647145384e+01,3.141594836639471922e+00,2.445678209879067927e-05,4.565024382189000383e-05,-2.526127980583595090e-04,0.000000000000000000e+00,-1.946022446407454171e-06,-9.954319231459311617e-05,-1.847750409510515559e-04,9.519525787707119619e-04,2.754934518989090263e-06
1.023019388318698830e+01,3.141594861269011663e+00,2.450231178494662241e-05,4.539895176051261387e-05,-2.499126721675925026e-04,0.000000000000000000e+00,-2.046151751602638095e-06,-9.972751430937802013e-05,-1.838274021073030620e-04,9.431039261935416067e-04,2.852533351112170634e-06
1.023119399990252099e+01,3.141594885948912452e+00,2.454759150008953340e-05,4.515036014017306787e-05,-2.472125462768302666e-04,0.000000000000000000e+00,-2.146481155545238544e-06,-9.991089298007379388e-05,-1.828886129489085903e-04,9.342552736163868641e-04,2.950132183235078210e-06
1.023219411661805367e+01,3.141594910678853658e+00,2.459262394497571108e-05,4.490446896087089826e-05,-2.445124203860680849e-04,0.000000000000000000e+00,-2.247009478358606765e-06,-1.000933371773990167e-04,-1.819586734758664058e-04,9.254066210392321214e-04,3.047731015357984093e-06
1.023319423333358635e+01,3.141594935458511983e+00,2.463741182036137634e-05,4.466127822260612537e-05,-2.418122944953058490e-04,0.000000000000000000e+00,-2.347735540165919936e-06,-1.002748557520719561e-04,-1.810375836881766712e-04,9.165579684620775956e-04,3.145329847480891669e-06
1.023419435004911904e+01,3.141594960287565019e+00,2.468195782700275347e-05,4.442078792537876276e-05,-2.391121686045436672e-04,0.000000000000000000e+00,-2.448658161090352697e-06,-1.004554575548108255e-04,-1.801253435858392511e-04,9.077093158849228530e-04,3.242928679603797551e-06
1.023519446676465172e+01,3.141594985165692577e+00,2.472626466565605661e-05,4.418299806918878330e-05,-2.364120427137814313e-04,0.000000000000000000e+00,-2.549776161255080534e-06,-1.006351514363338788e-04,-1.792219531688541453e-04,8.988606633077681103e-04,3.340527511726705127e-06
1.023619458348018618e+01,3.141595010092570472e+00,2.477033503707759136e-05,4.394790865403578722e-05,-2.337119168230144249e-04,0.000000000000000000e+00,-2.651088360783459350e-06,-1.008139462473597360e-04,-1.783274124372198632e-04,8.900120107305977551e-04,3.438126343849785498e-06
1.023719470019571887e+01,3.141595035067877184e+00,2.481417164202341939e-05,4.371551967992060798e-05,-2.310117909322521889e-04,0.000000000000000000e+00,-2.752593579798304643e-06,-1.009918508386059327e-04,-1.774417213909395218e-04,8.811633581534432293e-04,3.535725175972691381e-06
1.023819481691125155e+01,3.141595060091290303e+00,2.485777718124983953e-05,4.348583114684281868e-05,-2.283116650414900072e-04,0.000000000000000000e+00,-2.854290638422971893e-06,-1.011688740607910890e-04,-1.765648800300114948e-04,8.723147055762884867e-04,3.633324008095598957e-06
1.023919493362678423e+01,3.141595085162488754e+00,2.490115435551307267e-05,4.325884305480242611e-05,-2.256115391507277712e-04,0.000000000000000000e+00,-2.956178356780637010e-06,-1.013450247646334180e-04,-1.756968883544358906e-04,8.634660529991337440e-04,3.730922840218504839e-06
1.024019505034231692e+01,3.141595110281149239e+00,2.494430586556933634e-05,4.303455540379941670e-05,-2.229114132599655353e-04,0.000000000000000000e+00,-3.058255554994473784e-06,-1.015203118008512010e-04,-1.748377463642126009e-04,8.546174004219792182e-04,3.828521672341412416e-06
1.024119516705784960e+01,3.141595135446949794e+00,2.498723441217486161e-05,4.281296819383381756e-05,-2.202112873692033536e-04,0.000000000000000000e+00,-3.160521053187659821e-06,-1.016947440201626648e-04,-1.739874540593416526e-04,8.457687478448244756e-04,3.926120504464318298e-06
1.024219528377338406e+01,3.141595160659568897e+00,2.502994269608593036e-05,4.259408142490521534e-05,-2.175111614784363471e-04,0.000000000000000000e+00,-3.262973671483551023e-06,-1.018683302732863616e-04,-1.731460114398215822e-04,8.369200952676541204e-04,4.023719336587398669e-06
1.024319540048891675e+01,3.141595185918684141e+00,2.507243341805862120e-05,4.237789509701438931e-05,-2.148110355876741112e-04,0.000000000000000000e+00,-3.365612230004960346e-06,-1.020410794109399491e-04,-1.723134185056553983e-04,8.280714426904993777e-04,4.121318168710306245e-06
1.024419551720444943e+01,3.141595211223973116e+00,2.511470927884923296e-05,4.216440921016096000e-05,-2.121109096969118753e-04,0.000000000000000000e+00,-3.468435548875243695e-06,-1.022130002838419658e-04,-1.714896752568415017e-04,8.192227901133448519e-04,4.218917000833212127e-06
1.024519563391998211e+01,3.141595236575113859e+00,2.515677297921398316e-05,4.195362376434494096e-05,-2.094107838061496935e-04,0.000000000000000000e+00,-3.571442448217577826e-06,-1.023841017427106251e-04,-1.706747816933800279e-04,8.103741375361901093e-04,4.316515832956119704e-06
1.024619575063551480e+01,3.141595261971783959e+00,2.519862721990909270e-05,4.174553875956630509e-05,-2.067106579153874576e-04,0.000000000000000000e+00,-3.674631748155137378e-06,-1.025543926382642759e-04,-1.698687378152708956e-04,8.015254849590353666e-04,4.414114665079025586e-06
1.024719586735104926e+01,3.141595287413662341e+00,2.524027470169085024e-05,4.154015419582470680e-05,-2.040105320246204511e-04,0.000000000000000000e+00,-3.778002268811282489e-06,-1.027238818212213484e-04,-1.690715436225126412e-04,7.926768323818650114e-04,4.511713497202107651e-06
1.024819598406658194e+01,3.141595312900424819e+00,2.528171812531533440e-05,4.133747007312086436e-05,-2.013104061338582152e-04,0.000000000000000000e+00,-3.881552830308821881e-06,-1.028925781422995679e-04,-1.682831991151082461e-04,7.838281798047104856e-04,4.609312329325013533e-06
1.024919610078211463e+01,3.141595338431751649e+00,2.532296019153884060e-05,4.113748639145441865e-05,-1.986102802430960335e-04,0.000000000000000000e+00,-3.985282252771111881e-06,-1.030604904522174054e-04,-1.675037042930561926e-04,7.749795272275557430e-04,4.706911161447919416e-06
1.025019621749764731e+01,3.141595364007319091e+00,2.536400360111759316e-05,4.094020315082536288e-05,-1.959101543523337975e-04,0.000000000000000000e+00,-4.089189356321330939e-06,-1.032276276016932097e-04,-1.667330591563564264e-04,7.661308746504010003e-04,4.804509993570828686e-06
1.025119633421317999e+01,3.141595389626805179e+00,2.540485105480781296e-05,4.074562035123370382e-05,-1.932100284615715616e-04,0.000000000000000000e+00,-4.193272961082653271e-06,-1.033939984414451805e-04,-1.659712637050091101e-04,7.572822220732464745e-04,4.902108825693734568e-06
1.025219645092871268e+01,3.141595415289888393e+00,2.544550525336570398e-05,4.055373799267942794e-05,-1.905099025708093799e-04,0.000000000000000000e+00,-4.297531887178253093e-06,-1.035596118221915720e-04,-1.652183179390141082e-04,7.484335694960917319e-04,4.999707657816640451e-06
1.025319656764424714e+01,3.141595440996245880e+00,2.548596889754757520e-05,4.036455607516221673e-05,-1.878097766800423734e-04,0.000000000000000000e+00,-4.401964954731493507e-06,-1.037244765946508955e-04,-1.644742218583700654e-04,7.395849169189213767e-04,5.097306489939722516e-06
1.025419668435977982e+01,3.141595466745555676e+00,2.552624468810949507e-05,4.017807459868274784e-05,-1.851096507892801375e-04,0.000000000000000000e+00,-4.506570983865178576e-06,-1.038886016095408495e-04,-1.637389754630798008e-04,7.307362643417666340e-04,5.194905322062628398e-06
1.025519680107531251e+01,3.141595492537495815e+00,2.556633532580777259e-05,3.999429356324066888e-05,-1.824095248985179015e-04,0.000000000000000000e+00,-4.611348794702667168e-06,-1.040519957175799724e-04,-1.630125787531419047e-04,7.218876117646121082e-04,5.292504154185534280e-06
1.025619691779084519e+01,3.141595518371744777e+00,2.560624351139860832e-05,3.981321296883598665e-05,-1.797093990077557198e-04,0.000000000000000000e+00,-4.716297207367139429e-06,-1.042146677694864642e-04,-1.622950317285562960e-04,7.130389591874573656e-04,5.390102986308440162e-06
1.025719703450637788e+01,3.141595544247979710e+00,2.564597194563824012e-05,3.963483281546869436e-05,-1.770092731169934839e-04,0.000000000000000000e+00,-4.821415041981767032e-06,-1.043766266159786601e-04,-1.615863343893230830e-04,7.041903066103026229e-04,5.487701818431349433e-06
1.025819715122191056e+01,3.141595570165877760e+00,2.568552332928287195e-05,3.945915310313879878e-05,-1.743091472262312479e-04,0.000000000000000000e+00,-4.926701118669726733e-06,-1.045378811077747193e-04,-1.608864867354422386e-04,6.953416540331480971e-04,5.585300650554255315e-06
1.025919726793744502e+01,3.141595596125118295e+00,2.572490036308880263e-05,3.928617383184598822e-05,-1.716090213354642415e-04,0.000000000000000000e+00,-5.032154257554380790e-06,-1.046984400955932481e-04,-1.601954887669124617e-04,6.864930014559775251e-04,5.682899482677333992e-06
1.026019738465297770e+01,3.141595622125378018e+00,2.576410574781211755e-05,3.911589500159088609e-05,-1.689088954447020598e-04,0.000000000000000000e+00,-5.137773278758530723e-06,-1.048583124301518635e-04,-1.595133404837363275e-04,6.776443488788229993e-04,5.780498314800243262e-06
1.026119750136851039e+01,3.141595648166334964e+00,2.580314218420910199e-05,3.894831661237317389e-05,-1.662087695539398238e-04,0.000000000000000000e+00,-5.243557002405539636e-06,-1.050175069621691313e-04,-1.588400418859125347e-04,6.687956963016682566e-04,5.878097146923149145e-06
1.026219761808404307e+01,3.141595674247667613e+00,2.584201237303598362e-05,3.878343866419284487e-05,-1.635086436631775879e-04,0.000000000000000000e+00,-5.349504248618581745e-06,-1.051760325423633190e-04,-1.581755929734410563e-04,6.599470437245137308e-04,5.975695979046055027e-06
1.026319773479957576e+01,3.141595700369054001e+00,2.588071901504896980e-05,3.862126115704992612e-05,-1.608085177724154062e-04,0.000000000000000000e+00,-5.455613837520833805e-06,-1.053338980214526128e-04,-1.575199937463220008e-04,6.510983911473589882e-04,6.073294811168964297e-06
1.026419785151511022e+01,3.141595726530170385e+00,2.591926481100435598e-05,3.846178409094411270e-05,-1.581083918816483997e-04,0.000000000000000000e+00,-5.561884589235658921e-06,-1.054911122501555920e-04,-1.568732442045541484e-04,6.422497385701886330e-04,6.170893643292042974e-06
1.026519796823064290e+01,3.141595752730696134e+00,2.595765246165823091e-05,3.830500746587598061e-05,-1.554082659908861638e-04,0.000000000000000000e+00,-5.668315323885855225e-06,-1.056476840791899414e-04,-1.562353443481397488e-04,6.334010859930338903e-04,6.268492475414948856e-06
1.026619808494617558e+01,3.141595778970308395e+00,2.599588466776688327e-05,3.815093128184524524e-05,-1.527081401001239278e-04,0.000000000000000000e+00,-5.774904861594789209e-06,-1.058036223592741725e-04,-1.556062941770777449e-04,6.245524334158791477e-04,6.366091307537858127e-06
1.026719820166170827e+01,3.141595805248685647e+00,2.603396413008653734e-05,3.799955553885190658e-05,-1.500080142093617461e-04,0.000000000000000000e+00,-5.881652022485633395e-06,-1.059589359411265257e-04,-1.549860936913681096e-04,6.157037808387246219e-04,6.463690139660764009e-06
1.026819831837724095e+01,3.141595831565505037e+00,2.607189354937340049e-05,3.785088023689595109e-05,-1.473078883185995102e-04,0.000000000000000000e+00,-5.988555626681564538e-06,-1.061136336754653093e-04,-1.543747428910107616e-04,6.068551282615698792e-04,6.561288971783669891e-06
1.026919843509277364e+01,3.141595857920445045e+00,2.610967562638370038e-05,3.770490537597739910e-05,-1.446077624278372742e-04,0.000000000000000000e+00,-6.095614494305757702e-06,-1.062677244130086688e-04,-1.537722417760058365e-04,5.980064756844153534e-04,6.658887803906575774e-06
1.027019855180830810e+01,3.141595884313182818e+00,2.614731306187371892e-05,3.756163095609598633e-05,-1.419076365370702678e-04,0.000000000000000000e+00,-6.202827445481581072e-06,-1.064212170044752240e-04,-1.531785903463522228e-04,5.891578231072447814e-04,6.756486636029657839e-06
1.027119866852384078e+01,3.141595910743396391e+00,2.618480855659956181e-05,3.742105697725222778e-05,-1.392075106463080319e-04,0.000000000000000000e+00,-6.310193300331826004e-06,-1.065741203005825922e-04,-1.525937886020519536e-04,5.803091705300902556e-04,6.854085468152563721e-06
1.027219878523937346e+01,3.141595937210764689e+00,2.622216481131750077e-05,3.728318343944584561e-05,-1.365073847555459043e-04,0.000000000000000000e+00,-6.417710878979860685e-06,-1.067264431520493660e-04,-1.520178365431041072e-04,5.714605179529355129e-04,6.951684300275469603e-06
1.027319890195490615e+01,3.141595963714964412e+00,2.625938452678376009e-05,3.714801034267686017e-05,-1.338072588647836684e-04,0.000000000000000000e+00,-6.525379001548858483e-06,-1.068781944095937588e-04,-1.514507341695085210e-04,5.626118653757807703e-04,7.049283132398378874e-06
1.027419901867043883e+01,3.141595990255673598e+00,2.629647040375455731e-05,3.701553768694528499e-05,-1.311071329740214324e-04,0.000000000000000000e+00,-6.633196488161995307e-06,-1.070293829239340517e-04,-1.508924814812653847e-04,5.537632127986262445e-04,7.146881964521284756e-06
1.027519913538597152e+01,3.141596016832570282e+00,2.633342514298611669e-05,3.688576547225109976e-05,-1.284070070832591965e-04,0.000000000000000000e+00,-6.741162158942450455e-06,-1.071800175457884310e-04,-1.503430784783746170e-04,5.449145602214715018e-04,7.244480796644190638e-06
1.027619925210150598e+01,3.141596043445332498e+00,2.637025144523473031e-05,3.675869369859408086e-05,-1.257068811924921901e-04,0.000000000000000000e+00,-6.849274834013587030e-06,-1.073301071258754487e-04,-1.498025251608351338e-04,5.360659076443011466e-04,7.342079628767272703e-06
1.027719936881703866e+01,3.141596070093637394e+00,2.640695201125647676e-05,3.663432236597468229e-05,-1.230067553017299541e-04,0.000000000000000000e+00,-6.957533333498198931e-06,-1.074796605149128304e-04,-1.492708215286490763e-04,5.272172550671464040e-04,7.439678460890178585e-06
1.027819948553257134e+01,3.141596096777163449e+00,2.644352954180765827e-05,3.651265147439268721e-05,-1.203066294109677182e-04,0.000000000000000000e+00,-7.065936477519653495e-06,-1.076286865636190469e-04,-1.487479675818153602e-04,5.183686024899918782e-04,7.537277293013084468e-06
1.027919960224810403e+01,3.141596123495588699e+00,2.647998673764447201e-05,3.639368102384808208e-05,-1.176065035202055907e-04,0.000000000000000000e+00,-7.174483086201123245e-06,-1.077771941227124335e-04,-1.482339633203339586e-04,5.095199499128371355e-04,7.634876125135990350e-06
1.028019971896363671e+01,3.141596150248590735e+00,2.651632629952315246e-05,3.627741101434087367e-05,-1.149063776294433547e-04,0.000000000000000000e+00,-7.283171979665786631e-06,-1.079251920429111222e-04,-1.477288087442049527e-04,5.006712973356823929e-04,7.732474957258899620e-06
1.028119983567916940e+01,3.141596177035846704e+00,2.655255092819992389e-05,3.616384144587103487e-05,-1.122062517386811188e-04,0.000000000000000000e+00,-7.392001978036818715e-06,-1.080726891749334484e-04,-1.472325038534282613e-04,4.918226447585278670e-04,7.830073789381805503e-06
1.028219995239470386e+01,3.141596203857035530e+00,2.658866332443107159e-05,3.605297231843843016e-05,-1.095061258479141124e-04,0.000000000000000000e+00,-7.500971901437589377e-06,-1.082196943694978692e-04,-1.467450486480030710e-04,4.829739921813575119e-04,7.927672621504884180e-06
1.028320006911023654e+01,3.141596230711834803e+00,2.662466618897268433e-05,3.594480363204339158e-05,-1.068059999571518764e-04,0.000000000000000000e+00,-7.610080569990882350e-06,-1.083662164773221644e-04,-1.462664431279311439e-04,4.741253396042027692e-04,8.025271453627793450e-06
1.028420018582576922e+01,3.141596257599922115e+00,2.666056222258104060e-05,3.583933538668577682e-05,-1.041058740663896405e-04,0.000000000000000000e+00,-7.719326803820072597e-06,-1.085122643491248049e-04,-1.457966872932115582e-04,4.652766870270480266e-04,8.122870285750699332e-06
1.028520030254130191e+01,3.141596284520975502e+00,2.669635412601236471e-05,3.573656758236552490e-05,-1.014057481756274045e-04,0.000000000000000000e+00,-7.828709423048335180e-06,-1.086578468356240581e-04,-1.453357811438442870e-04,4.564280344498935008e-04,8.220469117873605214e-06
1.028620041925683459e+01,3.141596311474672998e+00,2.673204460002288432e-05,3.563650021908266292e-05,-9.870562228486527701e-05,0.000000000000000000e+00,-7.938227247798840079e-06,-1.088029727875381510e-04,-1.448837246798294115e-04,4.475793818727387581e-04,8.318067949996514485e-06
1.028720053597236905e+01,3.141596338460692195e+00,2.676763634536887795e-05,3.553913329683704180e-05,-9.600549639409827057e-05,0.000000000000000000e+00,-8.047879098194963104e-06,-1.089476510555855950e-04,-1.444405179011661185e-04,4.387307292955684029e-04,8.415666782119593162e-06
1.028820065268790174e+01,3.141596365478710240e+00,2.680313206280644792e-05,3.544446681562900714e-05,-9.330537050333603463e-05,0.000000000000000000e+00,-8.157663794359490528e-06,-1.090918904904841292e-04,-1.440061608078559261e-04,4.298820767184136603e-04,8.513265614242499044e-06
1.028920076940343442e+01,3.141596392528406501e+00,2.683853445309186255e-05,3.535250077545833532e-05,-9.060524461257379869e-05,0.000000000000000000e+00,-8.267580156415787996e-06,-1.092356999429522379e-04,-1.435806533998981293e-04,4.210334241412591345e-04,8.610864446365408314e-06
1.029020088611896711e+01,3.141596419609458124e+00,2.687384621698135292e-05,3.526323517632507377e-05,-8.790511872181156275e-05,0.000000000000000000e+00,-8.377627004487033112e-06,-1.093790882637082565e-04,-1.431639956772926740e-04,4.121847715641043918e-04,8.708463278488314197e-06
1.029120100283449979e+01,3.141596446721541813e+00,2.690907005523113655e-05,3.517667001822919539e-05,-8.520499283104932681e-05,0.000000000000000000e+00,-8.487803158696403480e-06,-1.095220643034703034e-04,-1.427561876400395332e-04,4.033361189869496492e-04,8.806062110611220079e-06
1.029220111955003247e+01,3.141596473864337824e+00,2.694420866859744112e-05,3.509280530117073405e-05,-8.250486694028709087e-05,0.000000000000000000e+00,-8.598107439167071620e-06,-1.096646369129567004e-04,-1.423572292881388152e-04,3.944874664097951233e-04,8.903660942734125961e-06
1.029320123626556693e+01,3.141596501037522415e+00,2.697926475783655190e-05,3.501164102514950680e-05,-7.980474104952008443e-05,0.000000000000000000e+00,-8.708538666022409955e-06,-1.098068149428859183e-04,-1.419671206215897339e-04,3.856388138326247682e-04,9.001259774857208026e-06
1.029420135298109962e+01,3.141596528240773178e+00,2.701424102370454750e-05,3.493317719016581180e-05,-7.710461515875795691e-05,0.000000000000000000e+00,-8.819095659385203063e-06,-1.099486072439757504e-04,-1.415858616403936718e-04,3.767901612554700255e-04,9.098858606980113909e-06
