time,shoulder_pos,shoulder_vel,shoulder_acc,shoulder_jerk,shoulder_torque,elbow_pos,elbow_vel,elbow_acc,elbow_jerk,elbow_torque
9.724466794985128004e+00,3.141592462176482581e+00,8.292444981109707299e-07,4.951337242107587292e-06,-4.789609912315554899e-05,8.699995623305932665e-06,1.769431389193814260e-06,-1.157547433008120104e-05,1.008846010563164991e-05,3.037623665489165548e-04,6.695678453975479339e-06
9.725466945843400879e+00,3.141592463028285209e+00,8.341726804715741503e-07,4.903594225098736577e-06,-4.757553220913572081e-05,8.718371371192006115e-06,1.757817773540869416e-06,-1.156523253210265329e-05,1.039193514786012987e-05,3.030961682776030469e-04,6.716347043822577457e-06
9.726467096701673754e+00,3.141592463884718800e+00,8.390532729445599468e-07,4.856171823364076091e-06,-4.725496529511588584e-05,8.736747119078079566e-06,1.746215124535392714e-06,-1.155468754649980028e-05,1.069474389131577594e-05,3.024299700062895932e-04,6.737015633669675576e-06
9.727467247559944852e+00,3.141592464745711411e+00,8.438865961935624421e-07,4.809070036903689691e-06,-4.693439838109662008e-05,8.755122866964120830e-06,1.734623793269680996e-06,-1.154384003967194911e-05,1.099688633599805108e-05,3.017637717349772779e-04,6.757684223516737272e-06
9.728467398418217726e+00,3.141592465611192431e+00,8.486729708822392520e-07,4.762288865717411358e-06,-4.661383146707679190e-05,8.773498614850194281e-06,1.723044130835971811e-06,-1.153269067801836112e-05,1.129836248190803103e-05,3.010975734636637700e-04,6.778352813363836238e-06
9.729467549276490601e+00,3.141592466481092583e+00,8.534127176742240639e-07,4.715828309805323254e-06,-4.629326455305695693e-05,8.791874362736267732e-06,1.711476488326561366e-06,-1.152124012793832985e-05,1.159917232904518894e-05,3.004313751923503163e-04,6.799021403210935203e-06
9.730467700134763476e+00,3.141592467355339924e+00,8.581061572331584001e-07,4.669688369167426227e-06,-4.597269763903712197e-05,8.810250110622342876e-06,1.699921216833727233e-06,-1.150948905583115562e-05,1.189931587740949939e-05,2.997651769210368626e-04,6.819689993058032475e-06
9.731467850993036350e+00,3.141592468233863844e+00,8.627536102226837829e-07,4.623869043803718582e-06,-4.565213072501729378e-05,8.828625858508416327e-06,1.688378667449746560e-06,-1.149743812809612856e-05,1.219879312700097763e-05,2.990989786497233547e-04,6.840358582905131440e-06
9.732468001851309225e+00,3.141592469116594177e+00,8.673553973064423699e-07,4.578370333714202860e-06,-4.533156381099745882e-05,8.847001606394489778e-06,1.676849191266896284e-06,-1.148508801113253035e-05,1.249760407781962197e-05,2.984327803784098468e-04,6.861027172752230406e-06
9.733468152709582100e+00,3.141592470003460313e+00,8.719118391480754717e-07,4.533192238898874826e-06,-4.501099689697762385e-05,8.865377354280564923e-06,1.665333139377453765e-06,-1.147243937133965284e-05,1.279574872986543071e-05,2.977665821070963931e-04,6.881695762599328524e-06
9.734468303567854974e+00,3.141592470894391198e+00,8.764232564112243989e-07,4.488334759357740410e-06,-4.469042998295779566e-05,8.883753102166638374e-06,1.653830862873695728e-06,-1.145949287511678618e-05,1.309322708313840555e-05,2.971003838357829394e-04,6.902364352446426643e-06
9.735468454426127849e+00,3.141592471789316221e+00,8.808899697595308856e-07,4.443797895090797917e-06,-4.436986306893796070e-05,8.902128850052711825e-06,1.642342712847898898e-06,-1.144624918886322220e-05,1.339003913763854479e-05,2.964341855644694315e-04,6.923032942293525608e-06
9.736468605284398947e+00,3.141592472688165660e+00,8.853122998566295719e-07,4.399581646098123580e-06,-4.404929615491869494e-05,8.920504597938753088e-06,1.630869040392361599e-06,-1.143270897897827138e-05,1.368618489336532497e-05,2.957679872931571162e-04,6.943701532140587304e-06
9.737468756142671822e+00,3.141592473590868018e+00,8.896905673661768033e-07,4.355686012379561546e-06,-4.372872924089886675e-05,8.938880345824826539e-06,1.619410196599319263e-06,-1.141887291186117982e-05,1.398166435031979810e-05,2.951017890218436625e-04,6.964370121987685423e-06
9.738468907000944697e+00,3.141592474497353127e+00,8.940250929518073259e-07,4.312110993935189741e-06,-4.340816232687903179e-05,8.957256093710899990e-06,1.607966532561070215e-06,-1.140474165391125970e-05,1.427647750850143902e-05,2.944355907505302088e-04,6.985038711834784388e-06
9.739469057859217571e+00,3.141592475407549934e+00,8.983161972771618149e-07,4.268856590765009859e-06,-4.308759541285919683e-05,8.975631841596975135e-06,1.596538399369890120e-06,-1.139031587152779438e-05,1.457062436791024434e-05,2.937693924792167009e-04,7.005707301681882507e-06
9.740469208717490446e+00,3.141592476321387828e+00,9.025642010058823221e-07,4.225922802869020207e-06,-4.276702849883936186e-05,8.994007589483048586e-06,1.585126148118057609e-06,-1.137559623111008249e-05,1.486410492854621576e-05,2.931031942079031930e-04,7.026375891528981472e-06
9.741469359575763320e+00,3.141592477238796643e+00,9.067694248016108992e-07,4.183309630247220784e-06,-4.244646158481953367e-05,9.012383337369122036e-06,1.573730129897848349e-06,-1.136058339905740569e-05,1.515691919040935328e-05,2.924369959365896851e-04,7.047044481376079591e-06
9.742469510434036195e+00,3.141592478159705326e+00,9.109321893279891744e-07,4.141017072899612437e-06,-4.212589467079970549e-05,9.030759085255195487e-06,1.562350695801540757e-06,-1.134527804176905583e-05,1.544906715349966028e-05,2.917707976652762314e-04,7.067713071223178556e-06
9.743469661292309070e+00,3.141592479084043266e+00,9.150528152486577171e-07,4.099045130826191778e-06,-4.180532775677987052e-05,9.049134833141268938e-06,1.550988196921411136e-06,-1.132968082564432645e-05,1.574054881781714185e-05,2.911045993939627777e-04,7.088381661070276675e-06
9.744469812150580168e+00,3.141592480011740296e+00,9.191316232272526500e-07,4.057393804027039276e-06,-4.148476084276060476e-05,9.067510581027310202e-06,1.539642984349756328e-06,-1.131379241708252633e-05,1.603136418336125588e-05,2.904384011226504624e-04,7.109050250917338371e-06
9.745469963008853043e+00,3.141592480942724919e+00,9.231689339274285183e-07,4.016063092502002464e-06,-4.116419392874076980e-05,9.085886328913385347e-06,1.528315409178814093e-06,-1.129761348248290157e-05,1.632151325013306287e-05,2.897722028513369545e-04,7.129718840764437336e-06
9.746470113867125917e+00,3.141592481876927856e+00,9.271650680128210211e-07,3.975052996251156728e-06,-4.084362701472093484e-05,9.104262076799458797e-06,1.517005822500880851e-06,-1.128114468824476095e-05,1.661099601813203087e-05,2.891060045800235008e-04,7.150387430611535455e-06
9.747470264725398792e+00,3.141592482814277165e+00,9.311203461470708337e-07,3.934363515274502916e-06,-4.052306010070109987e-05,9.122637824685532248e-06,1.505714575408233750e-06,-1.126438670076739292e-05,1.689981248735816327e-05,2.884398063087100471e-04,7.171056020458634420e-06
9.748470415583671667e+00,3.141592483754703125e+00,9.350350889938196902e-07,3.893994649572039333e-06,-4.020249318668126491e-05,9.141013572571607393e-06,1.494442018993149725e-06,-1.124734018645009611e-05,1.718796265781146008e-05,2.877736080373965392e-04,7.191724610305732539e-06
9.749470566441944541e+00,3.141592484698134236e+00,9.389096172167104894e-07,3.853946399143765979e-06,-3.988192627266144350e-05,9.159389320457680844e-06,1.483188504347906774e-06,-1.123000581169214880e-05,1.747544652949192806e-05,2.871074097660830313e-04,7.212393200152830657e-06
9.750470717300217416e+00,3.141592485644499888e+00,9.427442514793830594e-07,3.814218763989684549e-06,-3.956135935864160853e-05,9.177765068343754295e-06,1.471954382564780138e-06,-1.121238424289284453e-05,1.776226410239956045e-05,2.864412114947695776e-04,7.233061789999929623e-06
9.751470868158490291e+00,3.141592486593731248e+00,9.465393124454806168e-07,3.774811744109792501e-06,-3.924079244462177357e-05,9.196140816229827746e-06,1.460740004736048871e-06,-1.119447614645147513e-05,1.804841537653435724e-05,2.857750132234561239e-04,7.253730379847027741e-06
9.752471019016763165e+00,3.141592487545755485e+00,9.502951207786436251e-07,3.735725339504088988e-06,-3.892022553060193860e-05,9.214516564115901196e-06,1.449545721953989064e-06,-1.117628218876732907e-05,1.833390035189632521e-05,2.851088149521426160e-04,7.274398969694126707e-06
9.753471169875034263e+00,3.141592488500503322e+00,9.540119971425081009e-07,3.696959550172647702e-06,-3.859965861658267285e-05,9.232892312001942460e-06,1.438371885310897557e-06,-1.115780303623972698e-05,1.861871902848494597e-05,2.844426166808303007e-04,7.295067559541188403e-06
9.754471320733307138e+00,3.141592489457903259e+00,9.576902622007279543e-07,3.658514376115328036e-06,-3.827909170256283788e-05,9.251268059888017605e-06,1.427218845899012114e-06,-1.113903935526789633e-05,1.890287140630125630e-05,2.837764184095168470e-04,7.315736149388286522e-06
9.755471471591580013e+00,3.141592490417933092e+00,9.613298059088024282e-07,3.616164873669704639e-06,-5.872583253447721401e-05,9.267708604319104934e-06,1.416086777432773993e-06,-1.111999296286409974e-05,1.917510036524534221e-05,2.282112467998022754e-04,7.335638693882420479e-06
9.756471622449852887e+00,3.141592491382039665e+00,9.649170865411342029e-07,3.557256227563841401e-06,-5.907368864493894682e-05,9.276601855276071646e-06,1.404970403296177345e-06,-1.110070052809288276e-05,1.940425079280651776e-05,2.300204802756290235e-04,7.352553661500121350e-06
9.757471773308125762e+00,3.141592492350859800e+00,9.684452756599673412e-07,3.497999672870544342e-06,-5.942154475540067286e-05,9.285495106233038358e-06,1.393867431007403728e-06,-1.108117800343516723e-05,1.963521072678135889e-05,2.318297137514557988e-04,7.369468629117822220e-06
9.758471924166398637e+00,3.141592493324299351e+00,9.719140253042295796e-07,3.438395209589813462e-06,-5.976940086586240568e-05,9.294388357190005071e-06,1.382778272416692647e-06,-1.106142357911156585e-05,1.986798016716986222e-05,2.336389472272825470e-04,7.386383596735523090e-06
9.759472075024671511e+00,3.141592494302264615e+00,9.753229875128484431e-07,3.378442837721648761e-06,-6.011725697632413850e-05,9.303281608146971783e-06,1.371703339374284665e-06,-1.104143544534268285e-05,2.010255911397203452e-05,2.354481807031093223e-04,7.403298564353223960e-06
9.760472225882944386e+00,3.141592495284661446e+00,9.786718143247518800e-07,3.318142557266050239e-06,-6.046511308678586454e-05,9.312174859103938495e-06,1.360643043730419288e-06,-1.102121179234912754e-05,2.033894756718786562e-05,2.372574141789360704e-04,7.420213531970924830e-06
9.761472376741215484e+00,3.141592496271395252e+00,9.819601577788614858e-07,3.257494368223126316e-06,-6.081296919724698072e-05,9.321068110060888267e-06,1.349597797335356137e-06,-1.100075081035154309e-05,2.057714552681693879e-05,2.390666476547596202e-04,7.437128499588596054e-06
9.762472527599488359e+00,3.141592497262371886e+00,9.851876699141166440e-07,3.196498270592660999e-06,-6.116082530770870676e-05,9.329961361017854979e-06,1.338568012039295754e-06,-1.098005068957046089e-05,2.081715299286010105e-05,2.408758811305863683e-04,7.454043467206296925e-06
9.763472678457761234e+00,3.141592498257498534e+00,9.883540027694393736e-07,3.135154264374761438e-06,-6.150868141817044635e-05,9.338854611974821692e-06,1.327554099692497549e-06,-1.095910962022653259e-05,2.105896996531692213e-05,2.426851146064131436e-04,7.470958434823997795e-06
9.764472829316034108e+00,3.141592499256681048e+00,9.914588083837571996e-07,3.073462349569428902e-06,-6.185653752863217239e-05,9.347747862931788404e-06,1.316556472145201874e-06,-1.093792579254035566e-05,2.130259644418740878e-05,2.444943480822398918e-04,7.487873402441698665e-06
9.765472980174306983e+00,3.141592500259823950e+00,9.945017387959976468e-07,3.011422526176662122e-06,-6.220439363909389843e-05,9.356641113888755117e-06,1.305575541247648022e-06,-1.091649739673254446e-05,2.154803242947156102e-05,2.463035815580666399e-04,7.504788370059399535e-06
9.766473131032579857e+00,3.141592501266833981e+00,9.974824460450888752e-07,2.949034794196461944e-06,-6.255224974955563802e-05,9.365534364845721829e-06,1.294611718850076133e-06,-1.089482262302370324e-05,2.179527792116937545e-05,2.481128150338934423e-04,7.521703337677100405e-06
9.767473281890852732e+00,3.141592502277616994e+00,1.000400582169957986e-06,2.886299153628827521e-06,-6.290010586001736406e-05,9.374427615802688541e-06,1.283665416802726137e-06,-1.087289966163443959e-05,2.204433291928085546e-05,2.499220485097201905e-04,7.538618305294801276e-06
9.768473432749125607e+00,3.141592503292079730e+00,1.003255799209533140e-06,2.823215604473759701e-06,-6.324796197047909011e-05,9.383320866759655254e-06,1.272737046955837960e-06,-1.085072670278536113e-05,2.229519742380600106e-05,2.517312819855469386e-04,7.555533272912502146e-06
9.769473583607398481e+00,3.141592504310127598e+00,1.006047749202741438e-06,2.759784146731258060e-06,-6.359581808094082970e-05,9.392214117716621966e-06,1.261827021159651321e-06,-1.082830193669707718e-05,2.254787143474480546e-05,2.535405154613736868e-04,7.572448240530203016e-06
9.770473734465669580e+00,3.141592505331666008e+00,1.008776084188506382e-06,2.696004780401436101e-06,-6.394367419140193232e-05,9.401107368673571738e-06,1.250935751264425629e-06,-1.080562355359023260e-05,2.280235495209682482e-05,2.553497489371972366e-04,7.589363208147874240e-06
9.771473885323942454e+00,3.141592506356601255e+00,1.011440456205765025e-06,2.631877505484067665e-06,-6.429153030186367192e-05,9.410000619630538450e-06,1.240063649120362061e-06,-1.078268974368535540e-05,2.305864797586296039e-05,2.571589824130240389e-04,7.606278175765575110e-06
9.772474036182215329e+00,3.141592507384839639e+00,1.014040517293440234e-06,2.567402321979265407e-06,-6.463938641232539796e-05,9.418893870587505162e-06,1.229211126577719181e-06,-1.075949869720309044e-05,2.331675050604275476e-05,2.589682158888507871e-04,7.623193143383275981e-06
9.773474187040488204e+00,3.141592508416287011e+00,1.016575919490459533e-06,2.502579229887028906e-06,-6.498724252278713755e-05,9.427787121544471875e-06,1.218378595486738398e-06,-1.073604860436405044e-05,2.357666254263621810e-05,2.607774493646775353e-04,7.640108111000976004e-06
9.774474337898761078e+00,3.141592509450849668e+00,1.019046314835750871e-06,2.437408229207359430e-06,-6.533509863324886359e-05,9.436680372501438587e-06,1.207566467697657947e-06,-1.071233765538883961e-05,2.383838408564334024e-05,2.625866828405042834e-04,7.657023078618678568e-06
9.775474488757033953e+00,3.141592510488432133e+00,1.021451355368241773e-06,2.371889319940255710e-06,-6.568295474371058963e-05,9.445573623458405300e-06,1.196775155060718817e-06,-1.068836404049806386e-05,2.410191513506413136e-05,2.643959163163310316e-04,7.673938046236379438e-06
9.776474639615306828e+00,3.141592511528942033e+00,1.023790693126859764e-06,2.306022502085718168e-06,-6.603081085417232923e-05,9.454466874415372012e-06,1.186005069426160510e-06,-1.066412594991233252e-05,2.436725569089858467e-05,2.662051497921578340e-04,7.690853013854080308e-06
9.777474790473579702e+00,3.141592512572284779e+00,1.026063980150532792e-06,2.239807775643746806e-06,-6.637866696463405527e-05,9.463360125372338724e-06,1.175256622644222745e-06,-1.063962157385225318e-05,2.463440575314670357e-05,2.680143832679845821e-04,7.707767981471781179e-06
9.778474941331850800e+00,3.141592513618366223e+00,1.028270868478184358e-06,2.173245140614460207e-06,-6.672652307509517144e-05,9.472253376329290190e-06,1.164530226565164720e-06,-1.061484910253847581e-05,2.490336532180800693e-05,2.698236167438081319e-04,7.724682949089451556e-06
9.779475092190123675e+00,3.141592514667091773e+00,1.030411010148750458e-06,2.106334596997622473e-06,-6.707437918555689748e-05,9.481146627286255208e-06,1.153826293039188246e-06,-1.058980672619151994e-05,2.517413439688344682e-05,2.716328502196348801e-04,7.741597916707152426e-06
9.780475243048396550e+00,3.141592515718368173e+00,1.032484057201154381e-06,2.039076144793350918e-06,-6.742223529601862352e-05,9.490039878243221921e-06,1.143145233916551888e-06,-1.056449263503203891e-05,2.544671297837255568e-05,2.734420836954616282e-04,7.758512884324853296e-06
9.781475393906669424e+00,3.141592516772101273e+00,1.034489661674323864e-06,1.971469784001645118e-06,-6.777009140648036312e-05,9.498933129200188633e-06,1.132487461047495784e-06,-1.053890501928063695e-05,2.572110106627532674e-05,2.752513171712883764e-04,7.775427851942554166e-06
9.782475544764942299e+00,3.141592517828196929e+00,1.036427475607186856e-06,1.903515514622505497e-06,-6.811794751694208916e-05,9.507826380157155345e-06,1.121853386282260076e-06,-1.051304206915792337e-05,2.599729866059176338e-05,2.770605506471151788e-04,7.792342819560255036e-06
9.783475695623215174e+00,3.141592518886560992e+00,1.038297151038670881e-06,1.835213336655932267e-06,-6.846580362740382875e-05,9.516719631114122058e-06,1.111243421471084268e-06,-1.048690197488450577e-05,2.627530576132186221e-05,2.788697841229419269e-04,7.809257787177955907e-06
9.784475846481488048e+00,3.141592519947098872e+00,1.040098340007703252e-06,1.766563250101925640e-06,-6.881365973786555479e-05,9.525612882071088770e-06,1.100657978464208288e-06,-1.046048292668099009e-05,2.655512236846562662e-05,2.806790175987686751e-04,7.826172754795656777e-06
9.785475997339760923e+00,3.141592521009718197e+00,1.041830694553212129e-06,1.697565254960484979e-06,-6.916151584832728083e-05,9.534506133028055483e-06,1.090097469111872278e-06,-1.043378311476798392e-05,2.683674848202305323e-05,2.824882510745954233e-04,7.843087722413357647e-06
9.786476148198033798e+00,3.141592522074323934e+00,1.043493866714125038e-06,1.628219351231610498e-06,-6.950937195878900687e-05,9.543399383985022195e-06,1.079562305264315742e-06,-1.040680072936609488e-05,2.712018410199414542e-05,2.842974845504222256e-04,7.860002690031058517e-06
9.787476299056304896e+00,3.141592523140821047e+00,1.045087508529366961e-06,1.558525538915426498e-06,-6.985722806925012305e-05,9.552292634941973661e-06,1.069052898771797666e-06,-1.037953396069597971e-05,2.740542922837839497e-05,2.861067180262457754e-04,7.876917657648728894e-06
9.788476449914577771e+00,3.141592524209117610e+00,1.046611272037871142e-06,1.488483818011685009e-06,-7.020508417971186264e-05,9.561185885898940373e-06,1.058569661484520286e-06,-1.035198099897814777e-05,2.769248386117681155e-05,2.879159515020725236e-04,7.893832625266429765e-06
9.789476600772850645e+00,3.141592525279117254e+00,1.048064809278562353e-06,1.418094188520509912e-06,-7.055294029017358868e-05,9.570079136855905391e-06,1.048113005252742166e-06,-1.032414003443325410e-05,2.798134800038889371e-05,2.897251849778992717e-04,7.910747592884130635e-06
9.790476751631123520e+00,3.141592526350727610e+00,1.049447772290367905e-06,1.347356650441901205e-06,-7.090079640063531473e-05,9.578972387812872104e-06,1.037683341926703445e-06,-1.029600925728190801e-05,2.827202164601463807e-05,2.915344184537260199e-04,7.927662560501831505e-06
9.791476902489396394e+00,3.141592527423854087e+00,1.050759813112216173e-06,1.276271203775858465e-06,-7.124865251109705432e-05,9.587865638769838816e-06,1.027281083356643840e-06,-1.026758685774471542e-05,2.856450479805404462e-05,2.933436519295528223e-04,7.944577528119532375e-06
9.792477053347669269e+00,3.141592528498402981e+00,1.052000583783034679e-06,1.204837848522381693e-06,-7.159650862155878036e-05,9.596758889726805528e-06,1.016906641392802857e-06,-1.023887102604228395e-05,2.885879745650712013e-05,2.951528854053795704e-04,7.961492495737233245e-06
9.793477204205942144e+00,3.141592529574279258e+00,1.053169736341750526e-06,1.133056584681471946e-06,-7.194436473202050640e-05,9.605652140683772241e-06,1.006560427885421058e-06,-1.020985995239522119e-05,2.915489962137386124e-05,2.969621188812063186e-04,7.978407463354934116e-06
9.794477355064215018e+00,3.141592530651390547e+00,1.054266922827292297e-06,1.060927412253127743e-06,-7.229222084248224599e-05,9.614545391640738953e-06,9.962428546847381613e-07,-1.018055182702413307e-05,2.945281129265426114e-05,2.987713523570330668e-04,7.995322430972634986e-06
9.795477505922486117e+00,3.141592531729641369e+00,1.055291795278585187e-06,9.884503312374793152e-07,-7.264007695294334862e-05,9.623438642597690419e-06,9.859543336410120939e-07,-1.015094484014967973e-05,2.975253247034779469e-05,3.005805858328566165e-04,8.012237398590307057e-06
9.796477656780758991e+00,3.141592532808938021e+00,1.056244005734560958e-06,9.156253416342683173e-07,-7.298793306340508821e-05,9.632331893554657131e-06,9.756952766044459386e-07,-1.012103718199236881e-05,3.005406315445552238e-05,3.023898193086834189e-04,8.029152366208007927e-06
9.797477807639031866e+00,3.141592533889187244e+00,1.057123206234145015e-06,8.424524434436239218e-07,-7.333578917386681425e-05,9.641225144511623844e-06,9.654660954252984703e-07,-1.009082704277285029e-05,3.035740334497690886e-05,3.041990527845101671e-04,8.046067333825708797e-06
9.798477958497304741e+00,3.141592534970292672e+00,1.057929048816265308e-06,7.689316366655454934e-07,-7.368364528432855384e-05,9.650118395468590556e-06,9.552672019538094058e-07,-1.006031261271174025e-05,3.066255304191196771e-05,3.060082862603369152e-04,8.062982301443409667e-06
9.799478109355577615e+00,3.141592536052163265e+00,1.058661185519849361e-06,6.950629213000331382e-07,-7.403150139479027989e-05,9.659011646425557268e-06,9.450990080402185675e-07,-1.002949208202964291e-05,3.096951224526068197e-05,3.078175197361636634e-04,8.079897269061110538e-06
9.800478260213850490e+00,3.141592537134703988e+00,1.059319268383824911e-06,6.208462973470873854e-07,-7.437935750525200593e-05,9.667904897382522287e-06,9.349619255347656723e-07,-9.998363640947164192e-06,3.127828095502306860e-05,3.096267532119904116e-04,8.096812236678811408e-06
9.801478411072123365e+00,3.141592538217820252e+00,1.059902949447119694e-06,5.462817648067075998e-07,-7.472721361571373197e-05,9.676798148339488999e-06,9.248563662876908603e-07,-9.966925479684913400e-06,3.158885917119911402e-05,3.114359866878171597e-04,8.113727204296512278e-06
9.802478561930396239e+00,3.141592539301417020e+00,1.060411880748661447e-06,4.713693236788944166e-07,-7.507506972617547156e-05,9.685691399296455711e-06,9.147827421492338482e-07,-9.935175788463494759e-06,3.190124689378883181e-05,3.132452201636439621e-04,8.130642171914213148e-06
9.803478712788669114e+00,3.141592540385402810e+00,1.060845714327377272e-06,3.961089739636470947e-07,-7.542292583663719760e-05,9.694584650253422424e-06,9.047414649696344587e-07,-9.903112757503519268e-06,3.221544412279220163e-05,3.150544536394707103e-04,8.147557139531914019e-06
9.804478863646940212e+00,3.141592541469681699e+00,1.061204102222195328e-06,3.205007156611010006e-07,-7.577078194709831378e-05,9.703477901210373890e-06,8.947329465991506196e-07,-9.870734577025650446e-06,3.253145085820868815e-05,3.168636871152942600e-04,8.164472107149584396e-06
9.805479014505213087e+00,3.141592542554160428e+00,1.061486696472043775e-06,2.445445487709866719e-07,-7.611863805756003982e-05,9.712371152167340602e-06,8.847575988879863663e-07,-9.838039437250380707e-06,3.284926710003938913e-05,3.186729205911210082e-04,8.181387074767285266e-06
9.806479165363485961e+00,3.141592543638744406e+00,1.061693149115849504e-06,1.682404732934386810e-07,-7.646649416802177941e-05,9.721264403124307314e-06,8.748158336863996269e-07,-9.805025528398375262e-06,3.316889284828374891e-05,3.204821540669477564e-04,8.198302042384986136e-06
9.807479316221758836e+00,3.141592544723339930e+00,1.061823112192540886e-06,9.158848922845729251e-08,-7.681435027848350545e-05,9.730157654081274027e-06,8.649080628446300121e-07,-9.771691040690238335e-06,3.349032810294178106e-05,3.222913875427745587e-04,8.215217010002687006e-06
9.808479467080031711e+00,3.141592545807853298e+00,1.061876237741045023e-06,1.458859657604165945e-08,-7.716220638894524505e-05,9.739050905038240739e-06,8.550346982129178739e-07,-9.738034164346582620e-06,3.381357286401347878e-05,3.241006210186013069e-04,8.232131977620387876e-06
9.809479617938304585e+00,3.141592546892189919e+00,1.061852177800289862e-06,-6.275920466380721234e-08,-7.751006249940697109e-05,9.747944155995207451e-06,8.451961516415025055e-07,-9.704053089588008955e-06,3.413862713149882854e-05,3.259098544944280551e-04,8.249046945238088747e-06
9.810479768796577460e+00,3.141592547976255645e+00,1.061750584409202929e-06,-1.404549144910902228e-07,-7.785791860986869713e-05,9.756837406952172470e-06,8.353928349806241530e-07,-9.669746006635133420e-06,3.446549090539785065e-05,3.277190879702548032e-04,8.265961912855789617e-06
9.811479919654850335e+00,3.141592549059956774e+00,1.061571109606711961e-06,-2.184985329058071602e-07,-7.820577472033042317e-05,9.765730657909139182e-06,8.256251600805227448e-07,-9.635111105708551771e-06,3.479416418571053835e-05,3.295283214460816056e-04,8.282876880473490487e-06
9.812480070513121433e+00,3.141592550143199603e+00,1.061313405431744905e-06,-2.968900599078178406e-07,-7.855363083079153934e-05,9.774623908866090648e-06,8.158935387914551502e-07,-9.600146577028944464e-06,3.512464697243630209e-05,3.313375549219051011e-04,8.299791848091162558e-06
9.813480221371394308e+00,3.141592551225889540e+00,1.060977123923229074e-06,-3.756294954974015731e-07,-7.890148694125327894e-05,9.783517159823057360e-06,8.061983829636269926e-07,-9.564850610816790362e-06,3.545693926557631418e-05,3.331467883977319035e-04,8.316706815708863428e-06
9.814480372229667182e+00,3.141592552307932884e+00,1.060561917120092418e-06,-4.547168396744187032e-07,-7.924934305171500498e-05,9.792410410780024073e-06,7.965401044472952471e-07,-9.529221397292756370e-06,3.579104106512999184e-05,3.349560218735586517e-04,8.333621783326564298e-06
9.815480523087940057e+00,3.141592553389235043e+00,1.060067437061262038e-06,-5.341520924388699719e-07,-7.959719916217673102e-05,9.801303661736990785e-06,7.869191150926998423e-07,-9.493257126677453488e-06,3.612695237109732831e-05,3.367652553493853998e-04,8.350536750944265169e-06
9.816480673946212931e+00,3.141592554469702314e+00,1.059493335785666304e-06,-6.139352537907546382e-07,-7.994505527263847061e-05,9.810196912693957497e-06,7.773358267500808123e-07,-9.456955989191485941e-06,3.646467318347833037e-05,3.385744888252122022e-04,8.367451718561966039e-06
9.817480824804485806e+00,3.141592555549241439e+00,1.058839265332232320e-06,-6.940663237300734432e-07,-8.029291138310019665e-05,9.819090163650924210e-06,7.677906512696776622e-07,-9.420316175055464729e-06,3.680420350227299800e-05,3.403837223010389504e-04,8.384366686179666909e-06
9.818480975662758681e+00,3.141592556627757382e+00,1.058104877739888244e-06,-7.745453022568259634e-07,-8.064076749356193625e-05,9.827983414607890922e-06,7.582840005017308499e-07,-9.383335874489995770e-06,3.714554332748132444e-05,3.421929557768656986e-04,8.401281653797367779e-06
9.819481126521031555e+00,3.141592557705155997e+00,1.057289825047561602e-06,-8.553721893710119869e-07,-8.098862360402366229e-05,9.836876665564857634e-06,7.488162862964797743e-07,-9.346013277715681594e-06,3.748869265910332324e-05,3.440021892526924467e-04,8.418196621415068650e-06
9.820481277379304430e+00,3.141592558781343136e+00,1.056393759294179918e-06,-9.365469850726316198e-07,-8.133647971448538833e-05,9.845769916521824347e-06,7.393879205041645757e-07,-9.308346574953136590e-06,3.783365149713898763e-05,3.458114227285191949e-04,8.435111589032769520e-06
9.821481428237575528e+00,3.141592559856226430e+00,1.055416332518672624e-06,-1.018069689361540443e-06,-8.168433582494650450e-05,9.854663167478774119e-06,7.299993149750415939e-07,-9.270333956423031050e-06,3.818041984158769417e-05,3.476206562043427446e-04,8.452026556650439897e-06
9.822481579095848403e+00,3.141592560929709954e+00,1.054357196759964067e-06,-1.099940302238027400e-06,-8.203219193540823055e-05,9.863556418435740831e-06,7.206508815593176172e-07,-9.231973612345840450e-06,3.852899769245068294e-05,3.494298896801695470e-04,8.468941524268140767e-06
9.823481729954121278e+00,3.141592562001700006e+00,1.053216004056983891e-06,-1.182158823701948179e-06,-8.238004804586997014e-05,9.872449669392707543e-06,7.113430321072490911e-07,-9.193263732942236777e-06,3.887938504972733052e-05,3.512391231559962952e-04,8.485856491885841637e-06
9.824481880812394152e+00,3.141592563072102884e+00,1.051992406448659407e-06,-1.264725253753302778e-06,-8.272790415633169618e-05,9.881342920349674256e-06,7.020761784690757323e-07,-9.154202508432829336e-06,3.923158191341764368e-05,3.530483566318230433e-04,8.502771459503542507e-06
9.825482031670667027e+00,3.141592564140825328e+00,1.050686055973918354e-06,-1.347639592392090352e-06,-8.307576026679342222e-05,9.890236171306640968e-06,6.928507324950377870e-07,-9.114788129038225740e-06,3.958558828352162242e-05,3.548575901076497915e-04,8.519686427121243378e-06
9.826482182528939902e+00,3.141592565207771859e+00,1.049296604671688467e-06,-1.430901839618312382e-06,-8.342361637725516181e-05,9.899129422263607680e-06,6.836671060353749719e-07,-9.075018784979030213e-06,3.994140416003925996e-05,3.566668235834765397e-04,8.536601394738944248e-06
